,type,x,y,z,r,parent
AA0067.swc,1,6039.447618,1586.439733,5199.594808,1.0,-1
AA0068.swc,1,6384.181815,3982.811514,4745.879893,1.0,-1
AA0069.swc,1,6284.319191,4116.604236,4951.952867,1.0,-1
AA0070.swc,1,5746.009648,4206.567047,4813.377541,1.0,-1
AA0071.swc,1,8964.594516,2415.559261,8249.221126,1.0,-1
AA0072.swc,1,9056.020456,2647.295907,8134.657299,1.0,-1
AA0073.swc,1,6156.301536,3331.015419,4816.775773,0.5,-1
AA0074.swc,1,6523.463709,4405.428683,5600.077752,1.0,-1
AA0075.swc,1,6044.03844,4332.953593,5259.0173,1.0,-1
AA0076.swc,1,5918.456743,3805.108673,4697.730543,1.0,-1
AA0077.swc,1,6206.271158,3459.416654,5258.947393,1.0,-1
AA0078.swc,1,8575.635639,2129.009217,8567.342097,1.0,-1
AA0079.swc,1,8592.939491,2032.599367,7690.278006,1.0,-1
AA0080.swc,1,7184.131937,5881.355999,5607.147688,1.0,-1
AA0081.swc,1,6993.626735,5850.889438,5884.509242,1.0,-1
AA0082.swc,1,6499.393459,6321.237055,5416.94161,1.0,-1
AA0083.swc,1,6546.51983,5120.082275,5153.271163,1.0,-1
AA0084.swc,1,6665.261688,6078.34831,5365.730454,1.0,-1
AA0085.swc,1,8798.768644,1776.193996,8516.202115,1.0,-1
AA0086.swc,1,6962.018184,5802.709014,5215.714281,1.0,-1
AA0087.swc,1,6732.747053,5937.867514,5290.681653,1.0,-1
AA0088.swc,1,6329.018446,5483.84972,5494.465438,1.0,-1
AA0089.swc,1,6523.999664,5370.850866,5310.826988,1.0,-1
AA0090.swc,1,6649.462492,6420.737136,5437.274703,1.0,-1
AA0091.swc,1,8979.223023,3472.767419,8648.649607,1.0,-1
AA0092.swc,1,6342.174911,6152.863608,5574.692558,1.0,-1
AA0093.swc,1,6396.935565,6218.129684,5280.649611,1.0,-1
AA0094.swc,1,6617.141601,5204.085938,5450.765626,1.0,-1
AA0095.swc,1,6142.397461,3825.074218,5395.937499,1.0,-1
AA0096.swc,1,5962.937781,911.43745,5203.798413,1.0,-1
AA0097.swc,1,5946.527803,1182.6435,5213.743635,1.0,-1
AA0098.swc,1,6038.189532,1203.555047,5241.085777,1.0,-1
AA0099.swc,1,3638.093435,2010.196852,4204.981865,1.0,-1
AA0100.swc,1,4036.569455,1858.993557,4631.834494,1.0,-1
AA0101.swc,1,4395.057332,2234.180835,4674.287418,1.0,-1
AA0102.swc,1,4479.779028,2018.673039,4094.090257,1.0,-1
AA0103.swc,1,3920.328984,2255.681041,4670.098821,1.0,-1
AA0104.swc,1,3892.249216,2643.371027,4660.071459,1.0,-1
AA0105.swc,1,4101.784499,2213.38713,4672.339073,1.0,-1
AA0106.swc,1,3890.722046,2114.490251,4606.899639,1.0,-1
AA0107.swc,1,3956.450059,2860.075591,3919.895111,1.0,-1
AA0108.swc,1,3523.1702,2098.743728,4084.563483,1.0,-1
AA0109.swc,1,3849.80918,3102.721372,3950.466225,1.0,-1
AA0110.swc,1,4000.632813,2655.894275,4627.020135,1.0,-1
AA0111.swc,1,4161.392568,2278.447832,4843.190516,1.0,-1
AA0112.swc,1,4257.872653,2059.823858,4284.897476,1.0,-1
AA0113.swc,1,4267.43184,2462.404144,4743.473876,1.0,-1
AA0114.swc,1,2788.077305,3078.834161,7532.659265,1.0,-1
AA0115.swc,1,2621.401306,2731.245481,7329.946598,1.0,-1
AA0116.swc,1,2704.775391,1957.320312,7080.546875,1.0,-1
AA0117.swc,1,3410.864465,3301.152385,7185.639479,1.0,-1
AA0118.swc,1,2573.709006,2087.367891,7235.532258,1.0,-1
AA0119.swc,1,2744.29736,3357.817149,7322.166712,1.0,-1
AA0120.swc,1,2999.526795,3218.942988,6966.793713,1.0,-1
AA0121.swc,1,2564.118725,3210.190315,7072.835631,1.0,-1
AA0122.swc,1,2525.615704,3097.835052,7102.239707,1.0,-1
AA0123.swc,1,8731.633103,2197.473153,8560.212468,1.0,-1
AA0124.swc,1,8685.944578,1991.170391,8408.829858,1.0,-1
AA0125.swc,1,8946.109281,2085.058548,7791.389392,1.0,-1
AA0126.swc,1,8805.770225,2048.30686,7743.723789,1.0,-1
AA0127.swc,1,8685.739126,1503.355502,7992.862039,1.0,-1
AA0128.swc,1,7055.241047,5397.731905,4764.480723,0.5,-1
AA0129.swc,1,7324.311656,4721.719224,4693.008259,1.0,-1
AA0130.swc,1,3906.6831,2387.952833,7473.29802,1.0,-1
AA0131.swc,1,3987.159558,2334.514283,7534.03756,1.0,-1
AA0132.swc,1,4256.887649,1958.821817,7326.208447,1.0,-1
AA0133.swc,1,3677.956373,2558.402581,7416.923481,1.0,-1
AA0134.swc,1,3726.383732,2622.97195,7383.301487,1.0,-1
AA0135.swc,1,3893.320485,2212.264246,7516.700284,1.0,-1
AA0136.swc,1,7448.249378,4856.485756,4839.433688,1.0,-1
AA0137.swc,1,7418.513771,4970.253536,4647.845024,1.0,-1
AA0138.swc,1,6144.791969,5149.053942,5334.458142,1.0,-1
AA0139.swc,1,8992.417984,2195.121772,8028.491832,1.0,-1
AA0140.swc,1,3610.144561,2934.972063,7238.583154,1.0,-1
AA0141.swc,1,6332.77944,5906.63638,5376.393329,1.0,-1
AA0142.swc,1,6548.638759,5901.343665,5772.61784,1.0,-1
AA0143.swc,1,8702.115219,2775.316059,7905.119688,1.0,-1
AA0144.swc,1,8797.89426,2873.835314,7935.094012,1.0,-1
AA0145.swc,1,8916.861008,3125.72301,8249.490618,1.0,-1
AA0146.swc,1,8864.305793,3059.969515,8191.314408,1.0,-1
AA0147.swc,1,8892.71928,2969.490629,8172.051642,0.5,-1
AA0148.swc,1,8741.310991,2938.778168,8164.928499,1.0,-1
AA0149.swc,1,8703.479949,2973.087628,8250.10216,1.0,-1
AA0150.swc,1,8488.412042,2795.126975,8092.898707,1.0,-1
AA0151.swc,1,7049.709009,2781.932687,4980.562554,0.5,-1
AA0152.swc,1,6116.995405,5841.523857,5325.399776,1.0,-1
AA0153.swc,1,6327.863405,5904.206038,5508.39365,1.0,-1
AA0154.swc,1,8787.567711,2948.302277,8049.569715,1.0,-1
AA0155.swc,1,8796.01512,2899.980107,8134.065656,1.0,-1
AA0156.swc,1,8796.144208,2937.825924,8154.400815,1.0,-1
AA0157.swc,1,9217.729347,2498.941423,7965.373074,1.0,-1
AA0158.swc,1,9131.247727,2373.285445,8039.331091,1.0,-1
AA0159.swc,1,9152.351424,3226.479604,8723.040366,1.0,-1
AA0160.swc,1,8993.392884,1468.57681,8185.143125,1.0,-1
AA0161.swc,1,9035.121615,2338.545473,8211.058757,1.0,-1
AA0162.swc,1,8711.519648,2747.769149,7829.004002,1.0,-1
AA0163.swc,1,6694.33422,5729.654844,5315.086318,0.218776,-1
AA0164.swc,1,7363.839765,5056.126344,5187.47792,1.0,-1
AA0165.swc,1,8866.876952,3187.068997,8284.228498,1.0,-1
AA0166.swc,1,8897.02052,3554.423782,8481.139828,1.0,-1
AA0167.swc,1,6526.693148,6054.928716,4976.056894,1.0,-1
AA0168.swc,1,9318.560321,3284.879618,8289.707537,1.0,-1
AA0169.swc,1,3877.621285,2382.007579,7422.433462,1.0,-1
AA0170.swc,1,9338.146981,3157.923938,8222.107278,1.0,-1
AA0171.swc,1,9387.4184,3098.956198,8157.044075,1.0,-1
AA0172.swc,1,7601.330058,4901.784265,5068.302615,1.0,-1
AA0173.swc,1,9359.738536,3455.70207,8247.753205,1.0,-1
AA0174.swc,1,6847.341926,5260.946807,4438.751588,1.0,-1
AA0175.swc,1,6687.27253,5459.435534,4600.363755,1.0,-1
AA0176.swc,1,6990.81607,5068.173436,4594.061461,1.0,-1
AA0177.swc,1,6517.310706,5341.192395,4426.057327,1.0,-1
AA0178.swc,1,6425.128398,5236.536256,4255.640338,1.0,-1
AA0179.swc,1,3302.680114,2570.359991,6837.698575,1.0,-1
AA0180.swc,1,3079.760514,2538.646577,6725.008588,1.0,-1
AA0181.swc,1,3209.561431,2368.804362,7072.252071,1.0,-1
AA0182.swc,1,3436.857007,2218.088966,6998.823158,1.0,-1
AA0183.swc,1,3260.088924,2848.986895,6856.496394,1.0,-1
AA0184.swc,1,3537.640051,2193.02738,7077.559533,1.0,-1
AA0185.swc,1,3514.249959,2872.499165,7102.706328,1.0,-1
AA0186.swc,1,3600.83138,2727.942813,6870.139741,1.0,-1
AA0187.swc,1,3528.233202,2381.381514,7133.158567,0.5,-1
AA0188.swc,1,3107.450188,2491.137145,6935.784172,1.0,-1
AA0189.swc,1,8915.672467,2927.275153,8444.251163,1.0,-1
AA0190.swc,1,2892.632074,2449.208381,6857.315094,0.5,-1
AA0191.swc,1,8912.357789,2921.405328,8423.779017,1.0,-1
AA0192.swc,1,8912.088858,2864.959307,8368.222734,1.0,-1
AA0193.swc,1,8698.007455,2981.513073,8285.973101,1.0,-1
AA0194.swc,1,8746.012365,2101.251062,7765.465255,1.0,-1
AA0195.swc,1,8838.795569,2216.289563,8262.973484,1.0,-1
AA0196.swc,1,8623.809529,3093.209447,8475.221139,1.0,-1
AA0197.swc,1,8694.619663,3157.788968,8413.83691,1.0,-1
AA0198.swc,1,8906.453713,3310.731388,8385.391691,1.0,-1
AA0199.swc,1,9089.074591,3195.446214,9106.996763,1.0,-1
AA0200.swc,1,7202.203287,3377.13387,4992.432657,1.0,-1
AA0201.swc,1,7137.170947,4702.552568,4969.646848,1.0,-1
AA0202.swc,1,8933.426772,3458.900401,8465.92804,1.0,-1
AA0203.swc,1,9217.238282,3093.761718,8215.730469,1.0,-1
AA0204.swc,1,7628.703221,5209.962265,4940.175088,1.0,-1
AA0205.swc,1,7453.657758,5145.784647,5025.534514,1.0,-1
AA0206.swc,1,7562.757236,5340.843904,5063.431941,1.0,-1
AA0207.swc,1,6923.496749,5653.142359,4653.208225,1.0,-1
AA0208.swc,1,7034.134142,1888.775871,5070.154786,1.0,-1
AA0209.swc,1,7515.240234,5437.136719,5081.648437,1.0,-1
AA0210.swc,1,7614.484376,5296.10547,5045.812499,1.0,-1
AA0211.swc,1,7709.830945,5235.483956,5217.64527,1.0,-1
AA0212.swc,1,7438.904315,5657.210578,5129.327664,1.0,-1
AA0213.swc,1,7558.170899,5279.136719,5327.285156,1.0,-1
AA0214.swc,1,7743.922048,5090.19008,5340.620989,1.0,-1
AA0215.swc,1,7692.752942,5369.154137,4433.146287,1.0,-1
AA0216.swc,1,7450.698242,5346.5,4709.542969,1.0,-1
AA0217.swc,1,7513.62793,5392.582031,4643.164063,1.0,-1
AA0218.swc,1,7699.740234,5457.570313,4380.316406,1.0,-1
AA0219.swc,1,7525.890096,5309.195848,5228.007064,1.0,-1
AA0220.swc,1,7420.573712,5217.850367,5277.797534,1.0,-1
AA0221.swc,1,7363.370757,5144.098591,4807.613538,1.0,-1
AA0222.swc,1,7545.228516,5079.289063,5433.730469,1.0,-1
AA0223.swc,1,7605.090525,5652.048645,5251.460435,1.0,-1
AA0224.swc,1,4296.997998,2720.625287,4005.037104,1.0,-1
AA0225.swc,1,4087.327102,2475.551501,4023.580225,1.0,-1
AA0226.swc,1,7250.915537,5048.150927,4446.125031,1.0,-1
AA0227.swc,1,8352.636563,1575.577217,7433.619658,1.0,-1
AA0228.swc,1,8573.660319,1621.579794,8193.051281,1.0,-1
AA0229.swc,1,3848.737613,3003.904629,6924.526728,1.0,-1
AA0230.swc,1,4123.02268,1758.935021,5023.082387,1.0,-1
AA0231.swc,1,4143.550549,2357.541564,4773.086908,1.0,-1
AA0232.swc,1,4236.101835,1328.557559,4867.498816,1.0,-1
AA0233.swc,1,4251.390625,1600.371094,4993.289062,1.0,-1
AA0234.swc,1,4333.022629,2285.168317,4960.931343,1.0,-1
AA0235.swc,1,4328.247186,1784.19956,4887.474696,1.0,-1
AA0236.swc,1,4374.423433,1728.222135,5071.29809,1.0,-1
AA0237.swc,1,4502.065134,1371.04141,5300.170402,1.0,-1
AA0238.swc,1,4542.670013,1561.410925,5447.755396,1.0,-1
AA0239.swc,1,4656.073929,1837.189264,5034.74923,1.0,-1
AA0240.swc,1,4676.83095,2059.388206,4696.148073,1.0,-1
AA0241.swc,1,4717.91869,1268.119138,5324.874861,1.0,-1
AA0242.swc,1,4802.775253,1902.680518,4769.118749,1.0,-1
AA0243.swc,1,4669.80896,1876.899406,5012.871684,1.0,-1
AA0244.swc,1,9332.221158,2891.870598,8437.38895,1.0,-1
AA0245.swc,1,3466.586936,2095.122472,6830.192396,1.0,-1
AA0246.swc,1,9191.969727,2817.346612,8369.211639,1.0,-1
AA0247.swc,1,8997.976389,2691.511269,8961.741279,1.0,-1
AA0248.swc,1,9003.862284,2503.455861,8710.717301,1.0,-1
AA0249.swc,1,9362.772353,3172.388873,8544.391194,1.0,-1
AA0250.swc,1,3264.819423,2377.573898,7094.610765,1.0,-1
AA0251.swc,1,9172.060308,2929.083345,8498.281742,1.0,-1
AA0252.swc,1,9179.837392,2736.100398,8937.337737,1.0,-1
AA0253.swc,1,9049.319661,2059.534981,8144.143722,1.0,-1
AA0254.swc,1,9279.216254,3221.00161,8395.514701,1.0,-1
AA0255.swc,1,9207.686827,3077.924317,8392.844294,1.0,-1
AA0256.swc,1,9279.477648,3128.290722,8373.54319,1.0,-1
AA0257.swc,1,8959.941254,2497.49796,8856.542069,1.0,-1
AA0258.swc,1,9316.201541,3038.934005,8612.335782,1.0,-1
AA0259.swc,1,9275.642491,3028.606085,8422.400826,1.0,-1
AA0260.swc,1,9360.751844,2195.33858,8504.174149,1.0,-1
AA0261.swc,1,3617.576975,2022.897155,6906.58434,1.0,-1
AA0262.swc,1,9127.479601,1836.849267,8184.848192,1.0,-1
AA0263.swc,1,9397.840451,2746.927261,9083.621468,1.0,-1
AA0264.swc,1,9343.93151,2561.887853,8998.091861,1.0,-1
AA0265.swc,1,3252.85332,2345.368094,7188.230792,1.0,-1
AA0266.swc,1,6624.435351,5034.932187,4134.972994,1.0,-1
AA0267.swc,1,3597.059419,2116.246928,6897.287508,1.0,-1
AA0268.swc,1,9366.837132,2749.340472,9096.028662,1.0,-1
AA0269.swc,1,3278.561871,2281.662681,6997.268771,1.0,-1
AA0270.swc,1,8999.414909,1917.34178,8346.41333,1.0,-1
AA0271.swc,1,3766.073177,2369.932833,7334.461689,1.0,-1
AA0272.swc,1,4019.145551,2342.563922,7166.703187,1.0,-1
AA0273.swc,1,3921.086908,3079.79298,6749.917796,1.0,-1
AA0274.swc,1,3348.039388,2171.388866,7134.144479,1.0,-1
AA0275.swc,1,8972.746528,1921.515377,8517.244811,1.0,-1
AA0276.swc,1,3490.578494,2246.557248,7140.681243,1.0,-1
AA0277.swc,1,4120.314497,2836.513497,6828.215957,1.0,-1
AA0278.swc,1,3829.02296,2734.726359,6857.122328,1.0,-1
AA0279.swc,1,3548.76658,2300.985743,6867.693156,1.0,-1
AA0280.swc,1,3659.777951,2508.27981,6865.1801,1.0,-1
AA0281.swc,1,3293.995182,2435.522573,6811.775869,1.0,-1
AA0282.swc,1,9398.712175,1931.31036,8563.787351,1.0,-1
AA0283.swc,1,9140.112544,1966.867949,8160.811927,1.0,-1
AA0284.swc,1,3070.530946,1808.02298,7034.355408,1.0,-1
AA0285.swc,1,3334.149197,2482.419187,6969.141054,1.0,-1
AA0286.swc,1,3232.31007,2510.185051,6994.882534,1.0,-1
AA0287.swc,1,3341.004817,2464.795244,7292.495281,1.0,-1
AA0288.swc,1,3351.179124,2461.342563,7008.926377,1.0,-1
AA0289.swc,1,3936.055403,2005.908977,6932.468786,1.0,-1
AA0290.swc,1,9277.851671,2087.489659,8513.702323,1.0,-1
AA0291.swc,1,3143.651628,1753.197005,6950.791703,1.0,-1
AA0292.swc,1,7242.331054,2810.167969,4686.636719,1.0,-1
AA0293.swc,1,6878.824949,3766.120845,4753.268033,1.0,-1
AA0294.swc,1,6587.600652,3808.284906,4844.124717,1.0,-1
AA0295.swc,1,6593.252504,3391.024668,4821.321326,1.0,-1
AA0296.swc,1,6853.606953,2948.504372,4714.636854,1.0,-1
AA0297.swc,1,6541.197293,4235.02867,4506.947607,1.0,-1
AA0298.swc,1,6516.212105,3981.206262,4811.71352,1.0,-1
AA0299.swc,1,6466.964855,4174.84176,4693.360541,1.0,-1
AA0300.swc,1,3400.234617,1931.747807,6940.26641,1.0,-1
AA0301.swc,1,6600.162961,4157.373712,4834.455356,1.0,-1
AA0302.swc,1,6598.240733,4150.415133,4584.438913,1.0,-1
AA0303.swc,1,8264.428759,3860.487662,8440.144763,1.0,-1
AA0304.swc,1,8127.378258,3283.35049,8612.62746,1.0,-1
AA0305.swc,1,8017.493908,2616.947898,3005.697958,1.0,-1
AA0306.swc,1,7842.54096,2705.122542,2316.689228,1.0,-1
AA0307.swc,1,7620.201685,3228.712763,2734.612256,1.0,-1
AA0308.swc,1,8634.265057,3800.484146,2175.606636,1.0,-1
AA0309.swc,1,8421.860351,3422.722657,2295.902344,1.0,-1
AA0310.swc,1,6859.67973,4706.249908,4123.928778,0.7,-1
AA0311.swc,1,6886.364889,4665.094111,4260.73657,1.0,-1
AA0312.swc,1,6980.31901,4303.146116,4174.788704,1.0,-1
AA0313.swc,1,6810.779979,4376.934353,4031.062481,0.8,-1
AA0314.swc,1,6830.301353,3986.694605,4072.324287,1.0,-1
AA0315.swc,1,7017.160505,4102.002068,3976.783406,1.0,-1
AA0316.swc,1,6839.854921,4593.572713,4535.664452,1.0,-1
AA0317.swc,1,6674.088867,4682.875,4149.882812,1.0,-1
AA0318.swc,1,6835.350098,4635.958818,4068.983493,1.0,-1
AA0319.swc,1,3011.61121,3134.139026,6945.001271,1.0,-1
AA0320.swc,1,3062.226478,3112.154181,7082.34507,1.0,-1
AA0321.swc,1,6535.852539,4844.910156,4169.109375,1.0,-1
AA0322.swc,1,6716.640781,4812.990493,3910.761809,1.0,-1
AA0323.swc,1,2922.235744,3063.978772,6993.867494,1.0,-1
AA0324.swc,1,2703.835093,2643.66691,6876.779346,1.0,-1
AA0325.swc,1,3275.697629,3294.87107,6947.960928,1.0,-1
AA0326.swc,1,6843.319041,4751.452011,4477.296181,1.0,-1
AA0327.swc,1,2502.649865,2289.380367,6868.070743,1.0,-1
AA0328.swc,1,2340.635269,2084.301023,6965.877611,1.0,-1
AA0329.swc,1,2499.426748,2165.702978,6965.550754,1.0,-1
AA0330.swc,1,7116.918945,5137.761718,4288.570312,1.0,-1
AA0331.swc,1,6758.379555,4633.776956,4443.564096,1.0,-1
AA0332.swc,1,2724.716797,2514.734376,6784.226563,1.0,-1
AA0333.swc,1,2810.638031,2888.105503,6921.367794,1.0,-1
AA0334.swc,1,6574.615438,3982.990179,4839.22571,1.0,-1
AA0335.swc,1,6749.290039,4128.734375,4844.105468,1.0,-1
AA0336.swc,1,6520.535325,3386.473588,4477.79898,1.0,-1
AA0337.swc,1,6691.014638,4149.206067,4778.011983,1.0,-1
AA0338.swc,1,6692.516059,4079.145592,4478.218483,1.0,-1
AA0339.swc,1,6925.408908,4414.401329,4595.449698,1.0,-1
AA0340.swc,1,6741.264648,4228.433594,4492.214844,1.0,-1
AA0341.swc,1,6917.599478,3121.308335,4729.404437,1.0,-1
AA0342.swc,1,6485.557244,4032.4589,4332.707067,1.0,-1
AA0343.swc,1,6778.412143,4216.548169,4592.092908,1.0,-1
AA0344.swc,1,6477.298455,3876.148018,4589.433831,1.0,-1
AA0345.swc,1,6684.523645,4307.115706,4774.466062,1.0,-1
AA0346.swc,1,6608.33542,4259.810757,4762.896183,1.0,-1
AA0347.swc,1,6563.55585,4073.653288,4279.224639,1.0,-1
AA0348.swc,1,6905.485132,4454.849766,4759.625543,1.0,-1
AA0349.swc,1,6850.740992,4264.594555,4545.409323,1.0,-1
AA0350.swc,1,6635.955078,4360.273438,4835.351563,1.0,-1
AA0351.swc,1,6535.078088,3988.624264,4312.838683,1.0,-1
AA0352.swc,1,6640.843299,3755.759417,4504.789191,1.0,-1
AA0353.swc,1,6770.384799,4038.716454,4963.813436,1.0,-1
AA0354.swc,1,6512.929297,3925.971659,4731.508701,1.0,-1
AA0355.swc,1,6497.714844,3987.414062,4650.070312,1.0,-1
AA0356.swc,1,6488.068169,3939.863123,4756.631667,1.0,-1
AA0357.swc,1,6321.759127,3272.355818,4437.554062,1.0,-1
AA0358.swc,1,6386.091764,4123.644463,4584.482308,1.0,-1
AA0359.swc,1,6945.143627,2971.354022,4712.776736,1.0,-1
AA0360.swc,1,8022.154177,2289.559653,7372.392353,1.0,-1
AA0361.swc,1,8028.849324,2296.751841,7447.26236,1.0,-1
AA0362.swc,1,8100.781561,2241.441712,7491.611455,1.0,-1
AA0363.swc,1,6623.761006,3714.17753,4908.532415,1.0,-1
AA0364.swc,1,6765.89786,4201.986306,4898.115122,1.0,-1
AA0365.swc,1,6440.763168,3825.114538,4473.915705,1.0,-1
AA0366.swc,1,6725.315249,4492.541114,4902.945494,1.0,-1
AA0367.swc,1,6837.853284,3440.458081,4939.131635,1.0,-1
AA0368.swc,1,6624.909478,3915.551201,4955.555227,1.0,-1
AA0369.swc,1,6776.175876,3480.334239,4835.243582,1.0,-1
AA0370.swc,1,6622.257762,3731.56202,4961.506077,1.0,-1
AA0371.swc,1,6695.163412,3736.663814,4910.010791,1.0,-1
AA0372.swc,1,6707.706228,4216.038795,4965.809839,1.0,-1
AA0373.swc,1,6585.696497,3532.652758,4810.305656,1.0,-1
AA0374.swc,1,9230.246093,3546.057238,8724.543294,1.0,-1
AA0375.swc,1,9306.894983,3246.57286,8799.389328,1.0,-1
AA0376.swc,1,9139.85547,3365.919922,8497.296874,1.0,-1
AA0377.swc,1,9330.920973,3612.694011,8440.771092,1.0,-1
AA0378.swc,1,9061.394969,3022.791717,8358.133842,1.0,-1
AA0379.swc,1,9350.171999,3480.992278,8430.32834,1.0,-1
AA0380.swc,1,9206.620731,2753.325438,8550.910362,1.0,-1
AA0381.swc,1,8967.608322,2648.786029,8141.313146,1.0,-1
AA0382.swc,1,9191.560547,2912.794922,8287.632812,1.0,-1
AA0383.swc,1,8981.016524,2309.204687,8128.663499,1.0,-1
AA0384.swc,1,9124.193426,3269.100527,8518.485391,1.0,-1
AA0385.swc,1,9121.978141,3253.758994,8465.904576,1.0,-1
AA0386.swc,1,9243.968117,3477.638886,8553.850419,1.0,-1
AA0387.swc,1,9167.134766,3443.916015,8781.429688,1.0,-1
AA0388.swc,1,6489.633068,4758.634419,4128.992996,1.0,-1
AA0389.swc,1,6685.490234,5503.964843,4546.570313,1.0,-1
AA0390.swc,1,2643.669922,2728.398438,6836.664062,1.0,-1
AA0391.swc,1,6482.783356,4614.967562,4390.654747,1.0,-1
AA0392.swc,1,9262.723401,3737.711717,8419.173167,1.0,-1
AA0393.swc,1,2462.450713,2585.786699,6057.877803,1.0,-1
AA0394.swc,1,2697.741303,2634.468214,6791.263665,1.0,-1
AA0395.swc,1,2742.48924,1898.138639,6435.128455,1.0,-1
AA0396.swc,1,2662.203008,2838.143624,6946.079119,1.0,-1
AA0397.swc,1,2842.595703,2263.990235,6772.671874,1.0,-1
AA0398.swc,1,3274.926361,2976.941563,7140.850255,1.0,-1
AA0399.swc,1,6535.929688,4775.193359,3972.289063,1.0,-1
AA0400.swc,1,2741.102023,2184.381883,6565.042236,1.0,-1
AA0401.swc,1,3250.472657,2878.783203,7194.273438,1.0,-1
AA0402.swc,1,2234.11914,2193.551759,6977.914063,1.0,-1
AA0403.swc,1,3265.261801,3131.56099,6838.51946,1.0,-1
AA0404.swc,1,3417.628906,3085.310547,7214.476562,1.0,-1
AA0405.swc,1,6585.609376,5051.282227,4151.109375,1.0,-1
AA0406.swc,1,3047.765829,3037.663841,6850.678267,1.0,-1
AA0407.swc,1,2733.139335,2042.404456,6794.212071,1.0,-1
AA0408.swc,1,3156.709133,2986.815667,7203.155612,1.0,-1
AA0409.swc,1,2280.51994,2274.089605,6699.411023,1.0,-1
AA0410.swc,1,3092.159604,2767.988189,6996.818071,1.0,-1
AA0411.swc,1,2537.542625,2596.273631,7107.322907,1.0,-1
AA0412.swc,1,2667.301309,2325.294003,6591.998187,1.0,-1
AA0413.swc,1,2574.663347,2198.24001,6787.411018,1.0,-1
AA0414.swc,1,9278.150096,2932.320425,8374.826729,1.0,-1
AA0415.swc,1,2627.4532,2503.473821,6881.508132,1.0,-1
AA0416.swc,1,2484.318359,2115.919922,6735.429688,1.0,-1
AA0417.swc,1,2812.430814,2446.14575,6087.983006,1.0,-1
AA0418.swc,1,2639.758441,2049.960456,6540.851773,1.0,-1
AA0419.swc,1,2663.793068,2074.397928,6577.503306,1.0,-1
AA0420.swc,1,6233.547106,2534.738455,4719.234741,1.0,-1
AA0421.swc,1,2759.609375,2239.64746,6789.726563,1.0,-1
AA0422.swc,1,2774.565896,2188.427857,6423.058276,1.0,-1
AA0423.swc,1,9058.6975,2398.6287,8359.505477,1.0,-1
AA0424.swc,1,2911.902433,1798.446412,6271.144498,1.0,-1
AA0425.swc,1,2986.228515,2408.149414,5972.765624,1.0,-1
AA0426.swc,1,2658.868799,2078.515509,6629.198076,1.0,-1
AA0427.swc,1,2762.889018,3049.596804,6735.150257,1.0,-1
AA0428.swc,1,6665.236328,5619.548828,4449.906249,1.0,-1
AA0429.swc,1,11612.26288,3684.606033,6781.337701,1.0,-1
AA0430.swc,1,12743.333738,6921.123879,6294.866501,1.0,-1
AA0431.swc,1,11299.441683,5184.08051,7734.060066,1.0,-1
AA0432.swc,1,11722.227423,3557.64623,4391.648988,1.0,-1
AA0433.swc,1,10145.672962,2171.28805,5830.89045,1.0,-1
AA0434.swc,1,10821.674168,5980.887908,6837.142975,1.0,-1
AA0435.swc,1,5510.036823,5220.4179,4750.053589,1.0,-1
AA0436.swc,1,6455.536769,5787.709001,4648.584614,1.0,-1
AA0437.swc,1,6383.702629,5974.292772,4560.041813,1.0,-1
AA0438.swc,1,5695.485591,5456.086785,4847.707163,1.0,-1
AA0439.swc,1,2683.802734,2272.523437,7005.46875,1.0,-1
AA0440.swc,1,3460.27838,2299.059497,7208.446991,1.0,-1
AA0441.swc,1,3108.166672,2452.631086,6806.464071,1.0,-1
AA0442.swc,1,3180.297852,2399.785156,7280.613281,1.0,-1
AA0443.swc,1,6811.382226,5384.4866,4595.750044,1.0,-1
AA0444.swc,1,9173.992279,2872.56852,8522.448387,1.0,-1
AA0445.swc,1,3107.822299,2184.351726,7116.619568,1.0,-1
AA0446.swc,1,2990.396484,1991.71875,6975.164063,1.0,-1
AA0447.swc,1,6463.428969,2831.460071,4631.147565,1.0,-1
AA0448.swc,1,7211.840151,5129.163213,4873.320383,1.0,-1
AA0449.swc,1,7178.59051,5320.24263,4873.624146,1.0,-1
AA0450.swc,1,2434.079617,2074.598704,6655.771019,1.0,-1
AA0451.swc,1,6791.223862,4667.149232,4802.858446,1.0,-1
AA0452.swc,1,2888.650636,2121.777319,6831.116347,1.0,-1
AA0453.swc,1,6536.584607,3521.731702,4414.426172,1.0,-1
AA0454.swc,1,9249.082539,3503.157626,8442.228503,1.0,-1
AA0455.swc,1,3755.946471,3342.840093,6776.173155,1.0,-1
AA0456.swc,1,3414.184287,3007.417078,6771.640202,1.0,-1
AA0457.swc,1,3366.0023,2880.192796,6798.586938,1.0,-1
AA0458.swc,1,9299.237305,3607.835937,8615.738281,1.0,-1
AA0459.swc,1,9060.801701,2574.055843,8490.349515,1.0,-1
AA0460.swc,1,2997.697265,2122.960938,6991.792969,1.0,-1
AA0461.swc,1,2882.232955,2802.498173,7042.94477,1.0,-1
AA0462.swc,1,3214.036508,2568.449471,7128.610121,1.0,-1
AA0463.swc,1,3338.007279,2922.570997,7119.218215,1.0,-1
AA0464.swc,1,3357.643461,2830.309082,7146.402805,1.0,-1
AA0465.swc,1,2816.802828,2270.698162,7008.727015,1.0,-1
